date,name,mobility_score
2020-08-17,Mornington Peninsula,-0.08412068898703724
2020-08-17,all,-0.058821032468385645
2020-08-18,Melbourne - Inner,-0.03651606139996535
2020-08-18,Melbourne - Inner East,-0.03625970746220308
2020-08-18,Melbourne - Inner South,-0.017003852300788148
2020-08-18,Melbourne - North East,-0.009041333772767002
2020-08-18,Melbourne - North West,-0.05795057820468281
2020-08-18,Melbourne - Outer East,-0.005101443152415297
2020-08-18,Melbourne - South East,-0.06160040407787057
2020-08-18,Melbourne - West,-0.04214626803688666
2020-08-18,Mornington Peninsula,-0.0900877677568641
2020-08-18,all,-0.051662290253193244
2020-08-19,Melbourne - Inner,-0.052246462700208135
2020-08-19,Melbourne - Inner East,-0.02797052855990133
2020-08-19,Melbourne - Inner South,-0.04610944007522821
2020-08-19,Melbourne - North East,-0.043251809578870655
2020-08-19,Melbourne - North West,-0.059459005142410024
2020-08-19,Melbourne - Outer East,-0.014890228953385206
2020-08-19,Melbourne - South East,-0.10556512052761258
2020-08-19,Melbourne - West,-0.05084099873225957
2020-08-19,Mornington Peninsula,-0.07085038660782214
2020-08-19,all,-0.07773854953728583
2020-08-20,Melbourne - Inner,-0.04507211797016223
2020-08-20,Melbourne - Inner East,-0.0006292164793735474
2020-08-20,Melbourne - Inner South,-0.04305034561763006
2020-08-20,Melbourne - North East,0.0037497099924817486
2020-08-20,Melbourne - North West,-0.032440895292952875
2020-08-20,Melbourne - Outer East,0.024883479391553394
2020-08-20,Melbourne - South East,-0.037273485791235066
2020-08-20,Melbourne - West,-0.040418827454660175
2020-08-20,Mornington Peninsula,-0.029303020828632106
2020-08-20,all,-0.058641433457776705
2020-08-21,Melbourne - Inner,-0.022742963088412338
2020-08-21,Melbourne - Inner East,-0.007820303401185752
2020-08-21,Melbourne - Inner South,-0.022334534501417518
2020-08-21,Melbourne - North East,0.04328626185590689
2020-08-21,Melbourne - North West,-0.05699462851882781
2020-08-21,Melbourne - Outer East,-0.04832725492123518
2020-08-21,Melbourne - South East,-0.06274855138391446
2020-08-21,Melbourne - West,-0.05026133972553919
2020-08-21,Mornington Peninsula,-0.07260719556866901
2020-08-21,all,-0.04491135003122008
2020-08-22,Melbourne - Inner,-0.05613767720295999
2020-08-22,Melbourne - Inner East,-0.05999961275664377
2020-08-22,Melbourne - Inner South,-0.0875614222856875
2020-08-22,Melbourne - North East,-0.0336451140566945
2020-08-22,Melbourne - North West,-0.05320347626010087
2020-08-22,Melbourne - Outer East,0.019494759850420092
2020-08-22,Melbourne - South East,-0.10116901694883124
2020-08-22,Melbourne - West,-0.05117754175764877
2020-08-22,Mornington Peninsula,-0.07941929988119441
2020-08-22,all,-0.07743018960142597
2020-08-23,Melbourne - Inner,-0.050911852959167225
2020-08-23,Melbourne - Inner East,-0.038057695208596844
2020-08-23,Melbourne - Inner South,-0.026015449992113252
2020-08-23,Melbourne - North East,0.10569559953059944
2020-08-23,Melbourne - North West,-0.0010810293520888007
2020-08-23,Melbourne - Outer East,-0.018737998767296843
2020-08-23,Melbourne - South East,-0.1254273432573807
2020-08-23,Melbourne - West,-0.045455708646990244
2020-08-23,Mornington Peninsula,-0.03491868099656949
2020-08-23,all,-0.057045762825109946
2020-08-24,Melbourne - Inner,-0.04104592166175619
2020-08-24,Melbourne - Inner East,-0.06130750058153224
2020-08-24,Melbourne - Inner South,-0.04298021606124721
2020-08-24,Melbourne - North East,0.0771171855426177
2020-08-24,Melbourne - North West,-0.044003207827005134
2020-08-24,Melbourne - Outer East,0.010194328196192853
2020-08-24,Melbourne - South East,-0.03455011519084665
2020-08-24,Melbourne - West,-0.03338627124321447
2020-08-24,Mornington Peninsula,-0.12430622164603215
2020-08-24,all,-0.0618838645737038
2020-08-25,Melbourne - Inner,-0.02619910676559162
2020-08-25,Melbourne - Inner East,-0.00012672512705552916
2020-08-25,Melbourne - Inner South,-0.014148070660029972
2020-08-25,Melbourne - North East,-0.023248206806688484
2020-08-25,Melbourne - North West,0.0021518870840142737
2020-08-25,Melbourne - Outer East,0.032247010441637955
2020-08-25,Melbourne - South East,-0.07321753044959027
2020-08-25,Melbourne - West,-0.035957773258272714
2020-08-25,Mornington Peninsula,-0.08388979337397613
2020-08-25,all,-0.03730133277892703
2020-08-26,Melbourne - Inner,-0.029940282599260275
2020-08-26,Melbourne - Inner East,-0.025276667935367644
2020-08-26,Melbourne - Inner South,-0.026343157994212173
2020-08-26,Melbourne - North East,0.029858871169117434
2020-08-26,Melbourne - North West,-0.045295617812500834
2020-08-26,Melbourne - Outer East,0.02355646606858671
2020-08-26,Melbourne - South East,-0.02954989011423884
2020-08-26,Melbourne - West,-0.003998757014351003
2020-08-26,Mornington Peninsula,-0.05258173642126947
2020-08-26,all,-0.05017930481807748
2020-08-27,Melbourne - Inner,-0.027246717614223575
2020-08-27,Melbourne - Inner East,-0.050028336119276755
2020-08-27,Melbourne - Inner South,-0.0007932666399474168
2020-08-27,Melbourne - North East,-0.017725843071798045
2020-08-27,Melbourne - North West,0.05649990308994434
2020-08-27,Melbourne - Outer East,0.0898749007566381
2020-08-27,Melbourne - South East,-0.021948084140150616
2020-08-27,Melbourne - West,-0.02252952451557772
2020-08-27,Mornington Peninsula,-0.04576461083830174
2020-08-27,all,-0.041355506206600494
2020-08-28,Melbourne - Inner,-0.0012161955039887403
2020-08-28,Melbourne - Inner East,-0.02130489201237392
2020-08-28,Melbourne - Inner South,0.024217769958822553
2020-08-28,Melbourne - North East,0.003303590684295592
2020-08-28,Melbourne - North West,0.02768417997374052
2020-08-28,Melbourne - Outer East,0.11717039720699009
2020-08-28,Melbourne - South East,-0.011489279588597053
2020-08-28,Melbourne - West,-0.013050745075153164
2020-08-28,Mornington Peninsula,-0.12967920892573967
2020-08-28,all,-0.01859130029677922
2020-08-29,Melbourne - Inner,0.017037153213548085
2020-08-29,Melbourne - Inner East,0.047393112538007334
2020-08-29,Melbourne - Inner South,0.0016464729080569512
2020-08-29,Melbourne - North East,0.038138300134061415
2020-08-29,Melbourne - North West,0.09717086709468775
2020-08-29,Melbourne - Outer East,-0.002112987625698495
2020-08-29,Melbourne - South East,-0.030961245847319102
2020-08-29,Melbourne - West,0.04333234883909928
2020-08-29,Mornington Peninsula,0.0014522597864860044
2020-08-29,all,0.007211024122351298
2020-08-30,Melbourne - Inner,-0.009405544315116554
2020-08-30,Melbourne - Inner East,-0.013221336123784741
2020-08-30,Melbourne - Inner South,0.025782262883977804
2020-08-30,Melbourne - North East,-0.02315024616878496
2020-08-30,Melbourne - North West,0.0973860038458626
2020-08-30,Melbourne - Outer East,0.07872183686164948
2020-08-30,Melbourne - South East,-0.06303025851683516
2020-08-30,Melbourne - West,-0.0014157772800890561
2020-08-30,Mornington Peninsula,0.11702481019943624
2020-08-30,all,-0.010673517198294218
2020-08-31,Melbourne - Inner,-0.03705500673966009
2020-08-31,Melbourne - Inner East,-0.035361249458263
2020-08-31,Melbourne - Inner South,-0.02416316387937389
2020-08-31,Melbourne - North East,0.02280916585795444
2020-08-31,Melbourne - North West,0.009464494536428506
2020-08-31,Melbourne - Outer East,0.05526731768716446
2020-08-31,Melbourne - South East,-0.07562606666059468
2020-08-31,Melbourne - West,-0.02182531354689439
2020-08-31,Mornington Peninsula,0.04813652802399164
2020-08-31,all,-0.046457206026027896
2020-09-01,Melbourne - Inner,-0.02146922068286202
2020-09-01,Melbourne - Inner East,0.0190720651336487
2020-09-01,Melbourne - Inner South,-0.03882255103863131
2020-09-01,Melbourne - North East,0.04387965874389844
2020-09-01,Melbourne - North West,0.026307036943114447
2020-09-01,Melbourne - Outer East,-0.01909594714371372
2020-09-01,Melbourne - South East,-0.02041937631000757
2020-09-01,Melbourne - West,-0.0026695240514835743
2020-09-01,Mornington Peninsula,-0.07359533841862001
2020-09-01,all,-0.026311628044811675
2020-09-02,Melbourne - Inner,-0.030761668482994022
2020-09-02,Melbourne - Inner East,0.01201442010265065
2020-09-02,Melbourne - Inner South,-0.020264041820582168
2020-09-02,Melbourne - North East,0.005948202174271073
2020-09-02,Melbourne - North West,-0.0015612615769807232
2020-09-02,Melbourne - Outer East,0.020649752885812167
2020-09-02,Melbourne - South East,-0.013483462093327174
2020-09-02,Melbourne - West,0.003998757014351033
2020-09-02,Mornington Peninsula,-0.026817667370780972
2020-09-02,all,-0.04100396954362472
2020-09-03,Melbourne - Inner,-0.02414376948260551
2020-09-03,Melbourne - Inner East,0.0006292164793735474
2020-09-03,Melbourne - Inner South,-0.014915962308155622
2020-09-03,Melbourne - North East,0.05903468923344551
2020-09-03,Melbourne - North West,-0.006957718182710837
2020-09-03,Melbourne - Outer East,-0.013805231204921543
2020-09-03,Melbourne - South East,-0.035778349053959324
2020-09-03,Melbourne - West,-0.01989476184394576
2020-09-03,Mornington Peninsula,-0.11539846662958457
2020-09-03,all,-0.04297826991182685
2020-09-04,Melbourne - Inner,0.0012161955039887032
2020-09-04,Melbourne - Inner East,0.01461409944299392
2020-09-04,Melbourne - Inner South,0.0027100769660682467
2020-09-04,Melbourne - North East,0.044347986097378174
2020-09-04,Melbourne - North West,0.04727864588808442
2020-09-04,Melbourne - Outer East,0.08921661687917215
2020-09-04,Melbourne - South East,-0.05603904042263005
2020-09-04,Melbourne - West,-0.021777229775011807
2020-09-04,Mornington Peninsula,-0.10029729299014534
2020-09-04,all,-0.014506570697824395
2020-09-05,Melbourne - Inner,0.015337280517718615
2020-09-05,Melbourne - Inner East,0.010184429567323733
2020-09-05,Melbourne - Inner South,0.051840115854495834
2020-09-05,Melbourne - North East,0.02645425395027596
2020-09-05,Melbourne - North West,0.11333714135863077
2020-09-05,Melbourne - Outer East,0.0996645744125377
2020-09-05,Melbourne - South East,0.005687304209505308
2020-09-05,Melbourne - West,0.04970454620397593
2020-09-05,Mornington Peninsula,0.051935275410413304
2020-09-05,all,0.01546720929675695
2020-09-06,Melbourne - Inner,0.0006298286990789201
2020-09-06,Melbourne - Inner East,0.0955778360052457
2020-09-06,Melbourne - Inner South,0.01532160918107273
2020-09-06,Melbourne - North East,0.04815382978394967
2020-09-06,Melbourne - North West,0.22930873872507002
2020-09-06,Melbourne - Outer East,-0.018737998767296843
2020-09-06,Melbourne - South East,-0.006710496022271874
2020-09-06,Melbourne - West,0.03586862166503451
2020-09-06,Mornington Peninsula,0.03259560966051089
2020-09-06,all,0.014017662978820842
2020-09-07,Melbourne - Inner,-0.012649991518097578
2020-09-07,Melbourne - Inner East,-0.06472104387068278
2020-09-07,Melbourne - Inner South,0.0021122305419768485
2020-09-07,Melbourne - North East,0.10600712749446291
2020-09-07,Melbourne - North West,0.0754032142090164
2020-09-07,Melbourne - Outer East,0.022683670544733546
2020-09-07,Melbourne - South East,-0.09181674897723627
2020-09-07,Melbourne - West,0.020936588986494226
2020-09-07,Mornington Peninsula,0.007063130669782244
2020-09-07,all,-0.02505049945481276
2020-09-08,Melbourne - Inner,-0.03362374181810406
2020-09-08,Melbourne - Inner East,0.000126725127055519
2020-09-08,Melbourne - Inner South,0.00017970854699283977
2020-09-08,Melbourne - North East,0.005109272746095611
2020-09-08,Melbourne - North West,0.0036162044542516905
2020-09-08,Melbourne - Outer East,0.00029116292167962783
2020-09-08,Melbourne - South East,-0.05771041239558065
2020-09-08,Melbourne - West,-0.044127065903225064
2020-09-08,Mornington Peninsula,-0.02842175059809874
2020-09-08,all,-0.03647568357450325
2020-09-09,Melbourne - Inner,-0.001161523476997089
2020-09-09,Melbourne - Inner East,0.008227828306329458
2020-09-09,Melbourne - Inner South,0.01839392132270351
2020-09-09,Melbourne - North East,0.07142052616139527
2020-09-09,Melbourne - North West,0.03917677780058135
2020-09-09,Melbourne - Outer East,0.09854899126313972
2020-09-09,Melbourne - South East,-0.008372112739914603
2020-09-09,Melbourne - West,0.04920300747112748
2020-09-09,Mornington Peninsula,0.017993304917562368
2020-09-09,all,-0.008040589512895366
2020-09-10,Melbourne - Inner,-0.008665929965444229
2020-09-10,Melbourne - Inner East,0.03428882512711648
2020-09-10,Melbourne - Inner South,0.030607669727802517
2020-09-10,Melbourne - North East,0.0962818232777205
2020-09-10,Melbourne - North West,0.10097192352446246
2020-09-10,Melbourne - Outer East,0.14154281707764263
2020-09-10,Melbourne - South East,0.003490717945818757
2020-09-10,Melbourne - West,0.04296446855936532
2020-09-10,Mornington Peninsula,-0.005553183700661853
2020-09-10,all,-0.0003404045071584163
2020-09-11,Melbourne - Inner,-0.002498007755654386
2020-09-11,Melbourne - Inner East,0.013156766410118086
2020-09-11,Melbourne - Inner South,0.059183891981094756
2020-09-11,Melbourne - North East,0.11127529411111726
2020-09-11,Melbourne - North West,0.06975646916952465
2020-09-11,Melbourne - Outer East,0.1966808747792786
2020-09-11,Melbourne - South East,0.048909432810482406
2020-09-11,Melbourne - West,0.028729296096918662
2020-09-11,Mornington Peninsula,0.06874762533821482
2020-09-11,all,0.014128215459724357
2020-09-12,Melbourne - Inner,-0.015340906507371296
2020-09-12,Melbourne - Inner East,-0.006373864073941722
2020-09-12,Melbourne - Inner South,-0.026607892205712764
2020-09-12,Melbourne - North East,0.05968922882509099
2020-09-12,Melbourne - North West,0.12560842761083169
2020-09-12,Melbourne - Outer East,0.0416800081049124
2020-09-12,Melbourne - South East,0.0022228328261407887
2020-09-12,Melbourne - West,0.08516600139956494
2020-09-12,Mornington Peninsula,0.09368951880275171
2020-09-12,all,-0.00583829222792739
2020-09-13,Melbourne - Inner,0.019843316436284744
2020-09-13,Melbourne - Inner East,0.08236768341569799
2020-09-13,Melbourne - Inner South,0.001082904595982528
2020-09-13,Melbourne - North East,0.24335738150676314
2020-09-13,Melbourne - North West,0.29889966731445256
2020-09-13,Melbourne - Outer East,0.18089150907035853
2020-09-13,Melbourne - South East,0.17813197938477143
2020-09-13,Melbourne - West,0.2113062892745744
2020-09-13,Mornington Peninsula,0.3452308332282072
2020-09-13,all,0.06869524524195625
2020-09-14,Melbourne - Inner,-0.003337302534009822
2020-09-14,Melbourne - Inner East,0.03583547003901209
2020-09-14,Melbourne - Inner South,-0.006338055104486425
2020-09-14,Melbourne - North East,0.16608114321076303
2020-09-14,Melbourne - North West,0.1335716516920953
2020-09-14,Melbourne - Outer East,0.10374112594327958
2020-09-14,Melbourne - South East,0.08843505452323568
2020-09-14,Melbourne - West,0.08371737922314798
2020-09-14,Mornington Peninsula,0.06309918119981013
2020-09-14,all,0.013340397256811552
2020-09-15,Melbourne - Inner,0.006959713000402691
2020-09-15,Melbourne - Inner East,0.047264770986133096
2020-09-15,Melbourne - Inner South,0.017832654179680166
2020-09-15,Melbourne - North East,-0.012709206796495539
2020-09-15,Melbourne - North West,0.1754171636460374
2020-09-15,Melbourne - Outer East,0.0979690406952809
2020-09-15,Melbourne - South East,0.05535980941788383
2020-09-15,Melbourne - West,0.05984497094379073
2020-09-15,Mornington Peninsula,0.02842175059809874
2020-09-15,all,0.020627852063492436
2020-09-16,Melbourne - Inner,0.001161523476997089
2020-09-16,Melbourne - Inner East,0.03810291215863022
2020-09-16,Melbourne - Inner South,0.07242883251748866
2020-09-16,Melbourne - North East,0.10346073789976815
2020-09-16,Melbourne - North West,0.15636702721087697
2020-09-16,Melbourne - Outer East,0.1347531483711678
2020-09-16,Melbourne - South East,0.041162922737975984
2020-09-16,Melbourne - West,0.08578025231198663
2020-09-16,Mornington Peninsula,0.06227203411048384
2020-09-16,all,0.021747779684797762
2020-09-17,Melbourne - Inner,0.008665929965444265
2020-09-17,Melbourne - Inner East,0.02981461722252303
2020-09-17,Melbourne - Inner South,-0.0022377907840024644
2020-09-17,Melbourne - North East,0.04721425808027721
2020-09-17,Melbourne - North West,0.10384928187318587
2020-09-17,Melbourne - Outer East,0.04300105338385186
2020-09-17,Melbourne - South East,0.01951109406156041
2020-09-17,Melbourne - West,0.050532132484055824
2020-09-17,Mornington Peninsula,0.007127574588167953
2020-09-17,all,0.0003404045071584506
2020-09-18,Melbourne - Inner,0.027011707492041223
2020-09-18,Melbourne - Inner East,0.03236954209940537
2020-09-18,Melbourne - Inner South,0.04498382678679268
2020-09-18,Melbourne - North East,0.06271314261539522
2020-09-18,Melbourne - North West,0.1277293551037809
2020-09-18,Melbourne - Outer East,0.12083490670808156
2020-09-18,Melbourne - South East,0.043806091715618424
2020-09-18,Melbourne - West,0.10926633605945588
2020-09-18,Mornington Peninsula,0.0447156110554506
2020-09-18,all,0.03395679746642566
2020-09-19,Melbourne - Inner,0.08188483856312226
2020-09-19,Melbourne - Inner East,0.08262024790996955
2020-09-19,Melbourne - Inner South,0.027459062291276523
2020-09-19,Melbourne - North East,0.1637724283100531
2020-09-19,Melbourne - North West,0.13800471370213063
2020-09-19,Melbourne - Outer East,0.16249021309540546
2020-09-19,Melbourne - South East,0.13474107068269953
2020-09-19,Melbourne - West,0.10578173256685863
2020-09-19,Mornington Peninsula,0.24818485078463584
2020-09-19,all,0.07977755656137657
2020-09-20,Melbourne - Inner,0.034616273139167125
2020-09-20,Melbourne - Inner East,0.020787693090642996
2020-09-20,Melbourne - Inner South,0.07112560841328715
2020-09-20,Melbourne - North East,0.09601158446430877
2020-09-20,Melbourne - North West,0.09901167938421636
2020-09-20,Melbourne - Outer East,0.07581315437774061
2020-09-20,Melbourne - South East,0.12349871106492179
2020-09-20,Melbourne - West,0.10998906461066801
2020-09-20,Mornington Peninsula,0.14852075322730543
2020-09-20,all,0.045594909525317785
2020-09-21,Melbourne - Inner,0.014754988907262108
2020-09-21,Melbourne - Inner East,-0.012185400932338823
2020-09-21,Melbourne - Inner South,0.007271936467136244
2020-09-21,Melbourne - North East,0.08125008771941776
2020-09-21,Melbourne - North West,0.14214994655527916
2020-09-21,Melbourne - Outer East,0.12236544028618274
2020-09-21,Melbourne - South East,0.03945798257435525
2020-09-21,Melbourne - West,0.03974274474293827
2020-09-21,Mornington Peninsula,-0.0295419631051319
2020-09-21,all,0.007599904317900064
2020-09-22,Melbourne - Inner,-0.006433472024856382
2020-09-22,Melbourne - Inner East,-0.0011453286650277257
2020-09-22,Melbourne - Inner South,0.03357485256670693
2020-09-22,Melbourne - North East,0.01682973359052099
2020-09-22,Melbourne - North West,0.05021014768388488
2020-09-22,Melbourne - Outer East,0.00021995898951307125
2020-09-22,Melbourne - South East,-0.02607560958960142
2020-09-22,Melbourne - West,0.03096060643255238
2020-09-22,Mornington Peninsula,-0.03686056110634016
2020-09-22,all,-0.00858313200051858
2020-09-23,Melbourne - Inner,0.016416652668680653
2020-09-23,Melbourne - Inner East,0.0013290025354644641
2020-09-23,Melbourne - Inner South,0.0421404719408243
2020-09-23,Melbourne - North East,0.09414749642543667
2020-09-23,Melbourne - North West,0.08645739488253722
2020-09-23,Melbourne - Outer East,0.06225970268614415
2020-09-23,Melbourne - South East,0.03643687983169398
2020-09-23,Melbourne - West,0.043854746224614743
2020-09-23,Mornington Peninsula,0.014585936034439938
2020-09-23,all,0.008040589512895402
2020-09-24,Melbourne - Inner,0.027584178849729107
2020-09-24,Melbourne - Inner East,0.007443874905320139
2020-09-24,Melbourne - Inner South,0.0506676600240346
2020-09-24,Melbourne - North East,0.06368298033683895
2020-09-24,Melbourne - North West,0.06278945378056325
2020-09-24,Melbourne - Outer East,0.04638087199978482
2020-09-24,Melbourne - South East,0.0949836605211098
2020-09-24,Melbourne - West,0.04819596914629265
2020-09-24,Mornington Peninsula,0.06774909296415459
2020-09-24,all,0.01663297297184791
2020-09-25,Melbourne - Inner,-0.0028541332021919242
2020-09-25,Melbourne - Inner East,-0.008395896993789561
2020-09-25,Melbourne - Inner South,-0.02196509683664992
2020-09-25,Melbourne - North East,0.027617049554012188
2020-09-25,Melbourne - North West,0.08269908597203948
2020-09-25,Melbourne - Outer East,-0.023211524859308233
2020-09-25,Melbourne - South East,-0.0031296801456844967
2020-09-25,Melbourne - West,0.001382296777677913
2020-09-25,Mornington Peninsula,0.006793143043785555
2020-09-25,all,-0.01412821545972432
2020-09-26,Melbourne - Inner,0.002969362339389895
2020-09-26,Melbourne - Inner East,0.018228946294667207
2020-09-26,Melbourne - Inner South,0.02816530807652357
2020-09-26,Melbourne - North East,0.07895351926051752
2020-09-26,Melbourne - North West,0.05759959894064978
2020-09-26,Melbourne - Outer East,0.05218930112648829
2020-09-26,Melbourne - South East,0.0340734889691388
2020-09-26,Melbourne - West,0.10308938643331456
2020-09-26,Mornington Peninsula,0.06591293949791664
2020-09-26,all,0.010285368798469485
2020-09-27,Melbourne - Inner,0.04037886314416219
2020-09-27,Melbourne - Inner East,0.12899356989631014
2020-09-27,Melbourne - Inner South,0.04952050882867769
2020-09-27,Melbourne - North East,0.06696373350316782
2020-09-27,Melbourne - North West,0.21870091961256471
2020-09-27,Melbourne - Outer East,0.03407145765006107
2020-09-27,Melbourne - South East,0.12211736173779007
2020-09-27,Melbourne - West,0.14155136470983654
2020-09-27,Mornington Peninsula,0.11193282803436796
2020-09-27,all,0.06134965375575939
2020-09-28,Melbourne - Inner,0.02417149185678705
2020-09-28,Melbourne - Inner East,0.07022839841351172
2020-09-28,Melbourne - Inner South,0.05203391948839995
2020-09-28,Melbourne - North East,0.2053605010127421
2020-09-28,Melbourne - North West,0.10592106380442838
2020-09-28,Melbourne - Outer East,0.10341426362477468
2020-09-28,Melbourne - South East,0.09484700251362053
2020-09-28,Melbourne - West,0.06243293057591999
2020-09-28,Mornington Peninsula,0.1642777223587782
2020-09-28,all,0.03914905578058825
2020-09-29,Melbourne - Inner,0.04676115148754365
2020-09-29,Melbourne - Inner East,0.06308354745849494
2020-09-29,Melbourne - Inner South,0.08125845305695414
2020-09-29,Melbourne - North East,0.0032403789524971817
2020-09-29,Melbourne - North West,0.12712148522852398
2020-09-29,Melbourne - Outer East,0.1708850832525873
2020-09-29,Melbourne - South East,0.07572949855951212
2020-09-29,Melbourne - West,0.07326837149483507
2020-09-29,Mornington Peninsula,0.05653767798205827
2020-09-29,all,0.05095166404508368
2020-09-30,Melbourne - Inner,0.035745462089096396
2020-09-30,Melbourne - Inner East,0.03957774427488225
2020-09-30,Melbourne - Inner South,-0.002486771304563739
2020-09-30,Melbourne - North East,0.09042960822139792
2020-09-30,Melbourne - North West,0.11126593052230294
2020-09-30,Melbourne - Outer East,0.10843368390026924
2020-09-30,Melbourne - South East,0.03563913473443956
2020-09-30,Melbourne - West,0.08806537737037426
2020-09-30,Mornington Peninsula,0.039845412098141575
2020-09-30,all,0.02435110295589188
2020-10-01,Melbourne - Inner,0.05221490577145946
2020-10-01,Melbourne - Inner East,0.03901642936208548
2020-10-01,Melbourne - Inner South,0.0872791297511623
2020-10-01,Melbourne - North East,0.09573545939185588
2020-10-01,Melbourne - North West,0.10202134729782854
2020-10-01,Melbourne - Outer East,0.09708613759226394
2020-10-01,Melbourne - South East,0.11299122188836984
2020-10-01,Melbourne - West,0.1091753900186041
2020-10-01,Mornington Peninsula,0.11246796245073445
2020-10-01,all,0.04991200118747012
2020-10-02,Melbourne - Inner,0.08719464171018722
2020-10-02,Melbourne - Inner East,0.07564417672998815
2020-10-02,Melbourne - Inner South,0.06184285623823055
2020-10-02,Melbourne - North East,0.0981201292037495
2020-10-02,Melbourne - North West,0.1467978340914301
2020-10-02,Melbourne - Outer East,0.11211901798492446
2020-10-02,Melbourne - South East,0.077113366745669
2020-10-02,Melbourne - West,0.08505536937588251
2020-10-02,Mornington Peninsula,0.059862653556804084
2020-10-02,all,0.0724807294119527
2020-10-03,Melbourne - Inner,0.1234452887475029
2020-10-03,Melbourne - Inner East,0.1679507696880987
2020-10-03,Melbourne - Inner South,0.051536016203517165
2020-10-03,Melbourne - North East,0.11815621950540382
2020-10-03,Melbourne - North West,0.2013767208870362
2020-10-03,Melbourne - Outer East,0.07979100652537759
2020-10-03,Melbourne - South East,0.13247828494454372
2020-10-03,Melbourne - West,0.19915006145975445
2020-10-03,Mornington Peninsula,0.13194856422339812
2020-10-03,all,0.11627197734779604
2020-10-04,Melbourne - Inner,0.04718596218328384
2020-10-04,Melbourne - Inner East,0.07136186634776125
2020-10-04,Melbourne - Inner South,0.00582778844995849
2020-10-04,Melbourne - North East,0.1355068118498786
2020-10-04,Melbourne - North West,0.08166759252514486
2020-10-04,Melbourne - Outer East,0.1280895678640953
2020-10-04,Melbourne - South East,0.20439522129482948
2020-10-04,Melbourne - West,0.1253140899376199
2020-10-04,Mornington Peninsula,0.1428766477435167
2020-10-04,all,0.05750829679375128
2020-10-05,Melbourne - Inner,0.00333730253400978
2020-10-05,Melbourne - Inner East,0.02734718760891674
2020-10-05,Melbourne - Inner South,0.06081089496436013
2020-10-05,Melbourne - North East,0.10788555745932846
2020-10-05,Melbourne - North West,0.06396156695300591
2020-10-05,Melbourne - Outer East,-0.0039884626052131425
2020-10-05,Melbourne - South East,0.024884679318530886
2020-10-05,Melbourne - West,0.06673622076503825
2020-10-05,Mornington Peninsula,-0.007063130669782278
2020-10-05,all,0.004948319086538801
2020-10-06,Melbourne - Inner,0.006433472024856382
2020-10-06,Melbourne - Inner East,0.026615127438471206
2020-10-06,Melbourne - Inner South,-0.004808914200659324
2020-10-06,Melbourne - North East,0.01918001963527369
2020-10-06,Melbourne - North West,0.11476802214403915
2020-10-06,Melbourne - Outer East,0.005793471259434297
2020-10-06,Melbourne - South East,0.033144873092236786
2020-10-06,Melbourne - West,0.027616292394059265
2020-10-06,Mornington Peninsula,0.07101903040643982
2020-10-06,all,0.00858313200051858
2020-10-07,Melbourne - Inner,0.026028670497898306
2020-10-07,Melbourne - Inner East,0.021551266452502455
2020-10-07,Melbourne - Inner South,0.03506781509966066
2020-10-07,Melbourne - North East,0.04687461082595057
2020-10-07,Melbourne - North West,0.11526709642184847
2020-10-07,Melbourne - Outer East,0.017301706900562996
2020-10-07,Melbourne - South East,0.044606942718726374
2020-10-07,Melbourne - West,0.04566656023527348
2020-10-07,Mornington Peninsula,-0.014585936034439938
2020-10-07,all,0.012024134513702128
2020-10-08,Melbourne - Inner,0.013604134810710749
2020-10-08,Melbourne - Inner East,-0.019350715680218657
2020-10-08,Melbourne - Inner South,0.08700350550681249
2020-10-08,Melbourne - North East,-0.0037497099924817486
2020-10-08,Melbourne - North West,0.11515318401675433
2020-10-08,Melbourne - Outer East,0.060328020098928854
2020-10-08,Melbourne - South East,0.07409587766360987
2020-10-08,Melbourne - West,0.04394901342648034
2020-10-08,Mornington Peninsula,-0.06547950762838034
2020-10-08,all,0.005616508342175391
2020-10-09,Melbourne - Inner,0.07005328485894331
2020-10-09,Melbourne - Inner East,0.04023578896602032
2020-10-09,Melbourne - Inner South,0.06490597834616715
2020-10-09,Melbourne - North East,0.01968960642689452
2020-10-09,Melbourne - North West,0.14642387267813928
2020-10-09,Melbourne - Outer East,0.05335372326753347
2020-10-09,Melbourne - South East,0.07422362733246315
2020-10-09,Melbourne - West,0.09477720059528943
2020-10-09,Mornington Peninsula,0.06414728423218011
2020-10-09,all,0.05587962148133021
2020-10-10,Melbourne - Inner,0.13548553005923755
2020-10-10,Melbourne - Inner East,0.10157542002690936
2020-10-10,Melbourne - Inner South,0.12202250534931647
2020-10-10,Melbourne - North East,0.15928118940173014
2020-10-10,Melbourne - North West,0.306641179596216
2020-10-10,Melbourne - Outer East,0.14544505783357758
2020-10-10,Melbourne - South East,0.23021986837952269
2020-10-10,Melbourne - West,0.22903664207922572
2020-10-10,Mornington Peninsula,0.20950933220616144
2020-10-10,all,0.14531676900343687
2020-10-11,Melbourne - Inner,0.09550269946240825
2020-10-11,Melbourne - Inner East,0.21352391611709123
2020-10-11,Melbourne - Inner South,0.08524520789602749
2020-10-11,Melbourne - North East,0.19045718261852246
2020-10-11,Melbourne - North West,0.31346345542704857
2020-10-11,Melbourne - Outer East,-0.018737998767296843
2020-10-11,Melbourne - South East,0.2449797353007026
2020-10-11,Melbourne - West,0.15668124478542772
2020-10-11,Mornington Peninsula,0.2670655989702942
