date,name,cases_rolling,facebook_mobility_score
2020-07-30,Kingston (C) (Vic.),,0.305773164865223
2020-07-30,Knox (C),4.0,0.34413809344586604
2020-07-30,Manningham (C),3.142857142857143,0.09508891211059335
2020-07-30,Maribyrnong (C),14.0,0.22027318946167884
2020-07-30,Maroondah (C),3.2857142857142856,0.16544382138257502
2020-07-30,Melbourne (C),14.142857142857142,0.17263705671707813
2020-07-30,Melton (C),31.857142857142858,0.1658678473281492
2020-07-30,Monash (C),6.142857142857143,0.13271896226905228
2020-07-30,Moonee Valley (C),13.285714285714286,0.2170202897892615
2020-07-30,Moreland (C),25.285714285714285,0.16351131712954212
2020-07-30,Mornington Peninsula (S),0.7142857142857143,0.44560018577049987
2020-07-30,Nillumbik (S),3.857142857142857,
2020-07-30,Port Phillip (C),5.142857142857143,0.15225134441250315
2020-07-30,Stonnington (C),4.142857142857143,0.1949605192073758
2020-07-30,Whitehorse (C),3.5714285714285716,0.13291629272150624
2020-07-30,Whittlesea (C),38.857142857142854,0.14686387348299446
2020-07-30,Wyndham (C),50.142857142857146,0.13640753283402354
2020-07-30,Yarra (C),9.428571428571429,0.1451042303146384
2020-07-30,all,394.2857142857143,0.15877341081411786
2020-07-30,highSE,40.42857142857143,0.1461527380042204
2020-07-30,lowSE,218.0,0.1630692420586916
2020-07-30,midSE,135.85714285714286,0.171002871577347
2020-07-31,Banyule (C),7.0,0.07978854112862867
2020-07-31,Bayside (C),3.7142857142857144,0.27924376979960625
2020-07-31,Boroondara (C),4.0,0.11210826964766658
2020-07-31,Brimbank (C),49.714285714285715,0.15058914311079108
2020-07-31,Cardinia (S),2.7142857142857144,0.5084152162561507
2020-07-31,Casey (C),23.714285714285715,0.2854788005267878
2020-07-31,Darebin (C),11.714285714285714,0.14420638637671152
2020-07-31,Frankston (C),4.0,0.223503747132919
2020-07-31,Glen Eira (C),4.428571428571429,0.16560891800502747
2020-07-31,Greater Dandenong (C),14.571428571428571,0.2311093950798247
2020-07-31,Hobsons Bay (C),7.0,0.23364900725586465
2020-07-31,Hume (C),32.0,0.2333418981965112
2020-07-31,Kingston (C) (Vic.),,0.21870013823732828
2020-07-31,Knox (C),3.857142857142857,0.5364038183777274
2020-07-31,Manningham (C),2.7142857142857144,0.1382782763574502
2020-07-31,Maribyrnong (C),14.0,0.16041438641596611
2020-07-31,Maroondah (C),3.142857142857143,0.3057332028982936
2020-07-31,Melbourne (C),14.142857142857142,0.18813967827143846
2020-07-31,Melton (C),30.857142857142858,0.10443892029571242
2020-07-31,Monash (C),5.857142857142857,0.1743743164161004
2020-07-31,Moonee Valley (C),12.0,0.11102955880841565
2020-07-31,Moreland (C),26.142857142857142,0.12187471416979619
2020-07-31,Mornington Peninsula (S),0.8571428571428571,0.2625409997956411
2020-07-31,Nillumbik (S),5.714285714285714,
2020-07-31,Port Phillip (C),3.857142857142857,0.15062357170220858
2020-07-31,Stonnington (C),4.428571428571429,0.19317583174379088
2020-07-31,Whitehorse (C),3.5714285714285716,0.1029208443312212
2020-07-31,Whittlesea (C),38.57142857142857,0.13573432382235912
2020-07-31,Wyndham (C),51.714285714285715,0.21000853685160753
2020-07-31,Yarra (C),10.142857142857142,0.14290300929761998
2020-07-31,all,396.14285714285717,0.16379438124998133
2020-07-31,highSE,39.42857142857143,0.15789764612956603
2020-07-31,lowSE,219.14285714285714,0.1674844043085908
2020-07-31,midSE,137.57142857142858,0.16671449918857612
2020-08-01,Banyule (C),6.857142857142857,0.13663534050972287
2020-08-01,Bayside (C),3.2857142857142856,0.29096212364080337
2020-08-01,Boroondara (C),4.0,0.20549175272135572
2020-08-01,Brimbank (C),51.57142857142857,0.1341667683298841
2020-08-01,Cardinia (S),3.4285714285714284,0.5849677274745333
2020-08-01,Casey (C),24.142857142857142,0.16805474837818982
2020-08-01,Darebin (C),13.285714285714286,0.09293648040227342
2020-08-01,Frankston (C),3.142857142857143,0.19388689184849212
2020-08-01,Glen Eira (C),4.142857142857143,0.08006120292633509
2020-08-01,Greater Dandenong (C),17.285714285714285,0.22108125647512514
2020-08-01,Hobsons Bay (C),8.142857142857142,
2020-08-01,Hume (C),35.42857142857143,0.1509547274758619
2020-08-01,Kingston (C) (Vic.),,0.26098466718417096
2020-08-01,Knox (C),3.142857142857143,0.0728490414954628
2020-08-01,Manningham (C),3.5714285714285716,0.16006521906547924
2020-08-01,Maribyrnong (C),14.0,0.10060163217954896
2020-08-01,Maroondah (C),3.142857142857143,0.21726889286185197
2020-08-01,Melbourne (C),14.428571428571429,0.10138437098827878
2020-08-01,Melton (C),35.714285714285715,0.23181409896861782
2020-08-01,Monash (C),5.714285714285714,0.1177673507479001
2020-08-01,Moonee Valley (C),12.714285714285714,0.10831059792834921
2020-08-01,Moreland (C),25.857142857142858,0.1117757647636642
2020-08-01,Mornington Peninsula (S),1.0,
2020-08-01,Nillumbik (S),4.714285714285714,
2020-08-01,Port Phillip (C),3.857142857142857,0.06217802443207946
2020-08-01,Stonnington (C),4.142857142857143,0.09949709468518657
2020-08-01,Whitehorse (C),4.142857142857143,0.036215278941994763
2020-08-01,Whittlesea (C),39.714285714285715,0.11682043062963766
2020-08-01,Wyndham (C),58.0,0.09463777029008383
2020-08-01,Yarra (C),10.571428571428571,0.048508650494362156
2020-08-01,all,419.14285714285717,0.09289315795617226
2020-08-01,highSE,38.714285714285715,0.09588198827493419
2020-08-01,lowSE,234.28571428571428,0.11270844444382985
2020-08-01,midSE,146.14285714285714,0.0944369944632168
2020-08-02,Banyule (C),6.714285714285714,-0.014192437252102319
2020-08-02,Bayside (C),3.2857142857142856,-0.06808852490004468
2020-08-02,Boroondara (C),4.857142857142857,0.1673628486921437
2020-08-02,Brimbank (C),50.857142857142854,0.20251483518307078
2020-08-02,Cardinia (S),4.428571428571429,0.48521369384661855
2020-08-02,Casey (C),25.0,0.6086628133655364
2020-08-02,Darebin (C),13.285714285714286,0.31469030564821937
2020-08-02,Frankston (C),3.7142857142857144,0.20949590071519394
2020-08-02,Glen Eira (C),4.0,0.18708090379091183
2020-08-02,Greater Dandenong (C),17.142857142857142,0.18009997179913528
2020-08-02,Hobsons Bay (C),7.571428571428571,
2020-08-02,Hume (C),31.857142857142858,0.32824019812577054
2020-08-02,Kingston (C) (Vic.),,0.2071871792346616
2020-08-02,Knox (C),2.7142857142857144,0.0024153861950853743
2020-08-02,Manningham (C),3.4285714285714284,0.27275285305569186
2020-08-02,Maribyrnong (C),13.142857142857142,0.2409655144674088
2020-08-02,Maroondah (C),2.5714285714285716,0.574001716111753
2020-08-02,Melbourne (C),14.714285714285714,0.07811714863128624
2020-08-02,Melton (C),34.57142857142857,0.46647590936036737
2020-08-02,Monash (C),6.142857142857143,0.2913175712929457
2020-08-02,Moonee Valley (C),13.571428571428571,0.26586797649347294
2020-08-02,Moreland (C),25.428571428571427,0.11380898790491781
2020-08-02,Mornington Peninsula (S),1.1428571428571428,-0.029999199736928626
2020-08-02,Nillumbik (S),4.857142857142857,
2020-08-02,Port Phillip (C),4.285714285714286,0.04411469668211478
2020-08-02,Stonnington (C),3.857142857142857,0.1057279014188667
2020-08-02,Whitehorse (C),4.0,0.39155345885207704
2020-08-02,Whittlesea (C),31.428571428571427,0.42084172578805373
2020-08-02,Wyndham (C),54.285714285714285,0.1650690009032884
2020-08-02,Yarra (C),9.714285714285714,0.13840108851825408
2020-08-02,all,402.57142857142856,0.138580443543146
2020-08-02,highSE,39.285714285714285,0.10217839526866872
2020-08-02,lowSE,221.0,0.2528885221979614
2020-08-02,midSE,142.28571428571428,0.11569846112997685
2020-08-03,Banyule (C),6.428571428571429,0.0052398138805737305
2020-08-03,Bayside (C),9.0,0.06695466915667177
2020-08-03,Boroondara (C),4.571428571428571,0.0707039820069464
2020-08-03,Brimbank (C),49.42857142857143,0.035714841648079386
2020-08-03,Cardinia (S),5.142857142857143,0.04913143157962868
2020-08-03,Casey (C),26.285714285714285,0.16885448013479099
2020-08-03,Darebin (C),13.285714285714286,0.11280220181211302
2020-08-03,Frankston (C),4.428571428571429,0.08987076539960637
2020-08-03,Glen Eira (C),4.285714285714286,0.10020184148539839
2020-08-03,Greater Dandenong (C),14.714285714285714,0.0019423783714124477
2020-08-03,Hobsons Bay (C),8.142857142857142,0.0003839700255793938
2020-08-03,Hume (C),32.285714285714285,0.16717641193198027
2020-08-03,Kingston (C) (Vic.),,0.06321526718853515
2020-08-03,Knox (C),2.857142857142857,0.24361028657127562
2020-08-03,Manningham (C),4.0,-0.04681654644643702
2020-08-03,Maribyrnong (C),14.142857142857142,0.15375954892703803
2020-08-03,Maroondah (C),2.7142857142857144,0.1995789147575612
2020-08-03,Melbourne (C),13.428571428571429,0.10336338884187646
2020-08-03,Melton (C),32.57142857142857,0.24399676055303163
2020-08-03,Monash (C),5.857142857142857,0.001465335961471858
2020-08-03,Moonee Valley (C),14.285714285714286,0.10516267131266782
2020-08-03,Moreland (C),25.142857142857142,0.06353192829185175
2020-08-03,Mornington Peninsula (S),1.1428571428571428,0.2887999471528189
2020-08-03,Nillumbik (S),4.714285714285714,
2020-08-03,Port Phillip (C),4.714285714285714,0.09437521619082195
2020-08-03,Stonnington (C),3.5714285714285716,0.09796159676947276
2020-08-03,Whitehorse (C),3.7142857142857144,0.20891132298684753
2020-08-03,Whittlesea (C),31.857142857142858,0.047699653502194614
2020-08-03,Wyndham (C),55.285714285714285,0.14040288767461567
2020-08-03,Yarra (C),8.857142857142858,0.1393174377041105
2020-08-03,all,406.85714285714283,0.09175275232926343
2020-08-03,highSE,45.0,0.09201336611249487
2020-08-03,lowSE,219.0,0.09944775910166975
2020-08-03,midSE,142.85714285714286,0.09658792059434751
2020-08-04,Banyule (C),7.142857142857143,0.00762052678548259
2020-08-04,Bayside (C),9.857142857142858,0.08658401957232455
2020-08-04,Boroondara (C),5.285714285714286,0.11023251648266269
2020-08-04,Brimbank (C),49.42857142857143,0.02362076220676462
2020-08-04,Cardinia (S),5.714285714285714,0.3629549902685106
2020-08-04,Casey (C),28.285714285714285,0.17413108583044395
2020-08-04,Darebin (C),20.142857142857142,0.09554204280627623
2020-08-04,Frankston (C),4.714285714285714,0.11485125266921727
2020-08-04,Glen Eira (C),5.285714285714286,0.058588049483190095
2020-08-04,Greater Dandenong (C),14.571428571428571,0.0025337398482362505
2020-08-04,Hobsons Bay (C),9.142857142857142,0.03584761936381682
2020-08-04,Hume (C),39.42857142857143,0.14419516256184517
2020-08-04,Kingston (C) (Vic.),,0.15822650441095545
2020-08-04,Knox (C),3.0,0.17404921521350727
2020-08-04,Manningham (C),4.571428571428571,0.16301617061379337
2020-08-04,Maribyrnong (C),15.285714285714286,0.08879913449912966
2020-08-04,Maroondah (C),2.857142857142857,0.12208237968275316
2020-08-04,Melbourne (C),14.571428571428571,0.0961841187379468
2020-08-04,Melton (C),35.285714285714285,0.11506430900160695
2020-08-04,Monash (C),6.428571428571429,-0.003991038853896917
2020-08-04,Moonee Valley (C),14.428571428571429,0.00606900669893887
2020-08-04,Moreland (C),27.714285714285715,0.09664838222414987
2020-08-04,Mornington Peninsula (S),1.7142857142857142,0.31094605030161326
2020-08-04,Nillumbik (S),5.142857142857143,
2020-08-04,Port Phillip (C),6.0,0.07577519546664813
2020-08-04,Stonnington (C),4.571428571428571,0.08686202995924659
2020-08-04,Whitehorse (C),3.857142857142857,0.08813228899573428
2020-08-04,Whittlesea (C),36.857142857142854,0.13369636903519305
2020-08-04,Wyndham (C),68.85714285714286,0.10249756050476647
2020-08-04,Yarra (C),9.714285714285714,0.041708399580644644
2020-08-04,all,459.85714285714283,0.07113633028090062
2020-08-04,highSE,51.714285714285715,0.07720862027257543
2020-08-04,lowSE,244.0,0.06086410404047845
2020-08-04,midSE,164.14285714285714,0.07174347785621865
2020-08-05,Banyule (C),6.142857142857143,0.008728732231584997
2020-08-05,Bayside (C),9.428571428571429,0.028143061783461248
2020-08-05,Boroondara (C),4.857142857142857,0.05606750677829771
2020-08-05,Brimbank (C),46.857142857142854,0.025155744241196598
2020-08-05,Cardinia (S),4.714285714285714,0.268594704100817
2020-08-05,Casey (C),24.714285714285715,0.20212284832221494
2020-08-05,Darebin (C),21.714285714285715,0.12178504509061006
2020-08-05,Frankston (C),5.142857142857143,0.14536623372646537
2020-08-05,Glen Eira (C),4.714285714285714,0.051345871486296914
2020-08-05,Greater Dandenong (C),15.0,0.0305368297897655
2020-08-05,Hobsons Bay (C),10.142857142857142,-0.004984337382206452
2020-08-05,Hume (C),39.285714285714285,0.08563035584086097
2020-08-05,Kingston (C) (Vic.),,0.004201621503572918
2020-08-05,Knox (C),3.2857142857142856,0.16162319384859372
2020-08-05,Manningham (C),4.142857142857143,0.08600519793058976
2020-08-05,Maribyrnong (C),13.285714285714286,0.06606527510771776
2020-08-05,Maroondah (C),2.4285714285714284,0.17316230357407764
2020-08-05,Melbourne (C),12.857142857142858,0.08280847950761377
2020-08-05,Melton (C),31.857142857142858,0.18932880520838954
2020-08-05,Monash (C),6.0,0.10193588629592684
2020-08-05,Moonee Valley (C),12.0,0.14965268207507557
2020-08-05,Moreland (C),23.285714285714285,0.04477921364363541
2020-08-05,Mornington Peninsula (S),2.142857142857143,0.5054725396952318
2020-08-05,Nillumbik (S),5.142857142857143,
2020-08-05,Port Phillip (C),5.571428571428571,0.08447371971856332
2020-08-05,Stonnington (C),3.857142857142857,0.04949800100971372
2020-08-05,Whitehorse (C),3.7142857142857144,0.025551715749728345
2020-08-05,Whittlesea (C),33.714285714285715,0.03447031424727718
2020-08-05,Wyndham (C),68.28571428571429,0.17567311437293762
2020-08-05,Yarra (C),8.714285714285714,0.026318630546004827
2020-08-05,all,433.0,0.055467444675340066
2020-08-05,highSE,47.57142857142857,0.04738242795250747
2020-08-05,lowSE,231.57142857142858,0.07609023634800047
2020-08-05,midSE,153.85714285714286,0.06840277894814101
2020-08-06,Banyule (C),5.714285714285714,-0.02880959682758227
2020-08-06,Bayside (C),8.571428571428571,
2020-08-06,Boroondara (C),4.428571428571429,-0.004852476579683965
2020-08-06,Brimbank (C),49.714285714285715,-0.12025297561708735
2020-08-06,Cardinia (S),5.285714285714286,-0.12539222116113602
2020-08-06,Casey (C),22.714285714285715,-0.08194970837259499
2020-08-06,Darebin (C),21.428571428571427,-0.023036584900014326
2020-08-06,Frankston (C),4.428571428571429,-0.017559526503049618
2020-08-06,Glen Eira (C),4.285714285714286,-0.06608047418175526
2020-08-06,Greater Dandenong (C),13.857142857142858,-0.1749291364404766
2020-08-06,Hobsons Bay (C),9.428571428571429,-0.0055440572796767165
2020-08-06,Hume (C),37.285714285714285,-0.09019965021345573
2020-08-06,Kingston (C) (Vic.),,-0.004161212530245099
2020-08-06,Knox (C),3.7142857142857144,-0.06476136046163142
2020-08-06,Manningham (C),4.0,-0.007957242521438125
2020-08-06,Maribyrnong (C),13.571428571428571,0.0049812545455219575
2020-08-06,Maroondah (C),2.142857142857143,-0.10528987319434639
2020-08-06,Melbourne (C),13.285714285714286,-0.019141829383215906
2020-08-06,Melton (C),33.42857142857143,-0.0687680570488536
2020-08-06,Monash (C),6.571428571428571,-0.04322472922827467
2020-08-06,Moonee Valley (C),12.428571428571429,-0.03273543975752793
2020-08-06,Moreland (C),22.571428571428573,-0.04150323597571536
2020-08-06,Mornington Peninsula (S),2.4285714285714284,0.13650599135718516
2020-08-06,Nillumbik (S),4.714285714285714,
2020-08-06,Port Phillip (C),5.571428571428571,-0.048762366845371795
2020-08-06,Stonnington (C),3.7142857142857144,-0.026341126303941077
2020-08-06,Whitehorse (C),3.4285714285714284,-0.01954174848009079
2020-08-06,Whittlesea (C),29.571428571428573,-0.05724020761483748
2020-08-06,Wyndham (C),58.42857142857143,-0.028633895809295158
2020-08-06,Yarra (C),8.142857142857142,-0.029239421499383716
2020-08-06,all,414.85714285714283,-0.05687825197751259
2020-08-06,highSE,44.42857142857143,-0.05363544428212329
2020-08-06,lowSE,226.0,-0.09340757339945713
2020-08-06,midSE,144.42857142857142,-0.03885936141365159
2020-08-07,Banyule (C),5.428571428571429,
2020-08-07,Bayside (C),8.571428571428571,-0.06890162555832305
2020-08-07,Boroondara (C),4.0,-0.030441236879805125
2020-08-07,Brimbank (C),51.714285714285715,-0.0481703627895142
2020-08-07,Cardinia (S),6.0,-0.2629451087020851
2020-08-07,Casey (C),21.714285714285715,-0.10583747132148497
2020-08-07,Darebin (C),21.714285714285715,-0.0013791650451082118
2020-08-07,Frankston (C),4.571428571428571,-0.11576266530610128
2020-08-07,Glen Eira (C),4.428571428571429,-0.07044588894561726
2020-08-07,Greater Dandenong (C),15.0,-0.27705994181602467
2020-08-07,Hobsons Bay (C),10.285714285714286,0.03787021513708254
2020-08-07,Hume (C),39.714285714285715,-0.13085685963942423
2020-08-07,Kingston (C) (Vic.),,-0.009592620513985314
2020-08-07,Knox (C),3.7142857142857144,-0.05785762861043663
2020-08-07,Manningham (C),4.571428571428571,0.0005205386005516559
2020-08-07,Maribyrnong (C),16.142857142857142,-0.0504952570158059
2020-08-07,Maroondah (C),2.4285714285714284,-0.1195857329358173
2020-08-07,Melbourne (C),12.714285714285714,-0.05685330556251424
2020-08-07,Melton (C),33.714285714285715,-0.09690899978182935
2020-08-07,Monash (C),7.0,-0.03718413146802676
2020-08-07,Moonee Valley (C),12.857142857142858,0.0025787650008660653
2020-08-07,Moreland (C),20.571428571428573,-0.06154715594090149
2020-08-07,Mornington Peninsula (S),2.4285714285714284,-0.01099780886836162
2020-08-07,Nillumbik (S),3.142857142857143,
2020-08-07,Port Phillip (C),6.428571428571429,-0.04038958277385662
2020-08-07,Stonnington (C),3.5714285714285716,-0.08621597629166541
2020-08-07,Whitehorse (C),4.428571428571429,-0.027711041189361223
2020-08-07,Whittlesea (C),32.857142857142854,-0.05599827339159558
2020-08-07,Wyndham (C),60.0,-0.05134611310188049
2020-08-07,Yarra (C),8.285714285714286,-0.05149709777568437
2020-08-07,all,428.0,-0.07406329015961903
2020-08-07,highSE,44.57142857142857,-0.06970226402772366
2020-08-07,lowSE,237.14285714285714,-0.09380927881767584
2020-08-07,midSE,146.28571428571428,-0.06175938134483491
2020-08-08,Banyule (C),4.571428571428571,0.11402115246665447
2020-08-08,Bayside (C),8.285714285714286,0.07284926747620321
2020-08-08,Boroondara (C),3.4285714285714284,-0.020686727154581017
2020-08-08,Brimbank (C),48.42857142857143,-0.0861590535496335
2020-08-08,Cardinia (S),5.714285714285714,0.0026428365628613573
2020-08-08,Casey (C),21.857142857142858,-0.009514264601468106
2020-08-08,Darebin (C),19.714285714285715,-0.03055243681375011
2020-08-08,Frankston (C),5.0,0.058537505922194685
