date,name,cases_rolling,facebook_mobility_score
2020-01-23,Cumberland (A),0.0,
2020-01-23,Fairfield (C),0.0,
2020-01-23,Georges River (A),0.0,
2020-01-23,Hawkesbury (C),0.0,
2020-01-23,Hornsby (A),0.0,
2020-01-23,Hunters Hill (A),0.0,
2020-01-23,Inner West (A),0.0,
2020-01-23,Ku-ring-gai (A),0.0,
2020-01-23,Lane Cove (A),0.0,
2020-01-23,Liverpool (C),0.0,
2020-01-23,Mosman (A),0.0,
2020-01-23,North Sydney (A),0.0,
2020-01-23,Northern Beaches (A),0.0,
2020-01-23,Parramatta (C),0.0,
2020-01-23,Penrith (C),0.0,
2020-01-23,Randwick (C),0.0,
2020-01-23,Ryde (C),0.0,
2020-01-23,Strathfield (A),0.0,
2020-01-23,Sydney (C),0.0,
2020-01-23,The Hills Shire (A),0.0,
2020-01-23,Waverley (A),0.0,
2020-01-23,Willoughby (C),0.0,
2020-01-23,Woollahra (A),0.0,
2020-01-23,all,0.0,
2020-01-23,highSE,0.0,
2020-01-23,lowSE,0.0,
2020-01-23,midSE,0.0,
2020-01-24,Bayside (A),0.0,
2020-01-24,Blacktown (C),0.0,
2020-01-24,Burwood (A),0.0,
2020-01-24,Camden (A),0.0,
2020-01-24,Canada Bay (A),0.0,
2020-01-24,Canterbury-Bankstown (A),0.0,
2020-01-24,Central Coast (C) (NSW),0.0,
2020-01-24,Cumberland (A),0.0,
2020-01-24,Fairfield (C),0.0,
2020-01-24,Georges River (A),0.0,
2020-01-24,Hawkesbury (C),0.0,
2020-01-24,Hornsby (A),0.0,
2020-01-24,Hunters Hill (A),0.0,
2020-01-24,Inner West (A),0.0,
2020-01-24,Ku-ring-gai (A),0.0,
2020-01-24,Lane Cove (A),0.0,
2020-01-24,Liverpool (C),0.0,
2020-01-24,Mosman (A),0.0,
2020-01-24,North Sydney (A),0.0,
2020-01-24,Northern Beaches (A),0.0,
2020-01-24,Parramatta (C),0.0,
2020-01-24,Penrith (C),0.0,
2020-01-24,Randwick (C),0.0,
2020-01-24,Ryde (C),0.0,
2020-01-24,Strathfield (A),0.0,
2020-01-24,Sydney (C),0.0,
2020-01-24,The Hills Shire (A),0.0,
2020-01-24,Waverley (A),0.0,
2020-01-24,Willoughby (C),0.0,
2020-01-24,Woollahra (A),0.0,
2020-01-24,all,0.0,
2020-01-24,highSE,0.0,
2020-01-24,lowSE,0.0,
2020-01-24,midSE,0.0,
2020-01-25,Bayside (A),0.0,
2020-01-25,Blacktown (C),0.0,
2020-01-25,Burwood (A),0.14285714285714285,
2020-01-25,Camden (A),0.0,
2020-01-25,Canada Bay (A),0.0,
2020-01-25,Canterbury-Bankstown (A),0.0,
2020-01-25,Central Coast (C) (NSW),0.0,
2020-01-25,Cumberland (A),0.0,
2020-01-25,Fairfield (C),0.0,
2020-01-25,Georges River (A),0.0,
2020-01-25,Hawkesbury (C),0.0,
2020-01-25,Hornsby (A),0.0,
2020-01-25,Hunters Hill (A),0.0,
2020-01-25,Inner West (A),0.0,
2020-01-25,Ku-ring-gai (A),0.14285714285714285,
2020-01-25,Lane Cove (A),0.0,
2020-01-25,Liverpool (C),0.0,
2020-01-25,Mosman (A),0.0,
2020-01-25,North Sydney (A),0.0,
2020-01-25,Northern Beaches (A),0.0,
2020-01-25,Parramatta (C),0.14285714285714285,
2020-01-25,Penrith (C),0.0,
2020-01-25,Randwick (C),0.0,
2020-01-25,Ryde (C),0.0,
2020-01-25,Strathfield (A),0.0,
2020-01-25,Sydney (C),0.0,
2020-01-25,The Hills Shire (A),0.0,
2020-01-25,Waverley (A),0.0,
2020-01-25,Willoughby (C),0.0,
2020-01-25,Woollahra (A),0.0,
2020-01-25,all,0.42857142857142855,
2020-01-25,highSE,0.14285714285714285,
2020-01-25,lowSE,0.14285714285714285,
2020-01-25,midSE,0.14285714285714285,
2020-01-26,Bayside (A),0.0,
2020-01-26,Blacktown (C),0.0,
2020-01-26,Burwood (A),0.14285714285714285,
2020-01-26,Camden (A),0.0,
2020-01-26,Canada Bay (A),0.0,
2020-01-26,Canterbury-Bankstown (A),0.0,
2020-01-26,Central Coast (C) (NSW),0.0,
2020-01-26,Cumberland (A),0.0,
2020-01-26,Fairfield (C),0.0,
2020-01-26,Georges River (A),0.0,
2020-01-26,Hawkesbury (C),0.0,
2020-01-26,Hornsby (A),0.0,
2020-01-26,Hunters Hill (A),0.0,
2020-01-26,Inner West (A),0.0,
2020-01-26,Ku-ring-gai (A),0.14285714285714285,
2020-01-26,Lane Cove (A),0.0,
2020-01-26,Liverpool (C),0.0,
2020-01-26,Mosman (A),0.0,
2020-01-26,North Sydney (A),0.0,
2020-01-26,Northern Beaches (A),0.0,
2020-01-26,Parramatta (C),0.14285714285714285,
2020-01-26,Penrith (C),0.0,
2020-01-26,Randwick (C),0.0,
2020-01-26,Ryde (C),0.0,
2020-01-26,Strathfield (A),0.0,
2020-01-26,Sydney (C),0.0,
2020-01-26,The Hills Shire (A),0.0,
2020-01-26,Waverley (A),0.0,
2020-01-26,Willoughby (C),0.0,
2020-01-26,Woollahra (A),0.0,
2020-01-26,all,0.42857142857142855,
2020-01-26,highSE,0.14285714285714285,
2020-01-26,lowSE,0.14285714285714285,
2020-01-26,midSE,0.14285714285714285,
2020-01-28,Bayside (A),0.0,
2020-01-28,Blacktown (C),0.0,
2020-01-28,Burwood (A),0.14285714285714285,
2020-01-28,Camden (A),0.0,
2020-01-28,Canada Bay (A),0.0,
2020-01-28,Canterbury-Bankstown (A),0.0,
2020-01-28,Central Coast (C) (NSW),0.0,
2020-01-28,Cumberland (A),0.0,
2020-01-28,Fairfield (C),0.0,
2020-01-28,Georges River (A),0.0,
2020-01-28,Hawkesbury (C),0.0,
2020-01-28,Hornsby (A),0.0,
2020-01-28,Hunters Hill (A),0.0,
2020-01-28,Inner West (A),0.0,
2020-01-28,Ku-ring-gai (A),0.14285714285714285,
2020-01-28,Lane Cove (A),0.0,
2020-01-28,Liverpool (C),0.0,
2020-01-28,Mosman (A),0.0,
2020-01-28,North Sydney (A),0.0,
2020-01-28,Northern Beaches (A),0.0,
2020-01-28,Parramatta (C),0.14285714285714285,
2020-01-28,Penrith (C),0.0,
2020-01-28,Randwick (C),0.14285714285714285,
2020-01-28,Ryde (C),0.0,
2020-01-28,Strathfield (A),0.0,
2020-01-28,Sydney (C),0.0,
2020-01-28,The Hills Shire (A),0.0,
2020-01-28,Waverley (A),0.0,
2020-01-28,Willoughby (C),0.0,
2020-01-28,Woollahra (A),0.0,
2020-01-28,all,0.5714285714285714,
2020-01-28,highSE,0.14285714285714285,
2020-01-28,lowSE,0.14285714285714285,
2020-01-28,midSE,0.2857142857142857,
2020-01-29,Bayside (A),0.0,
2020-01-29,Blacktown (C),0.0,
2020-01-29,Burwood (A),0.14285714285714285,
2020-01-29,Camden (A),0.0,
2020-01-29,Canada Bay (A),0.0,
2020-01-29,Canterbury-Bankstown (A),0.0,
2020-01-29,Central Coast (C) (NSW),0.0,
2020-01-29,Cumberland (A),0.0,
2020-01-29,Fairfield (C),0.0,
2020-01-29,Georges River (A),0.0,
2020-01-29,Hawkesbury (C),0.0,
2020-01-29,Hornsby (A),0.0,
2020-01-29,Hunters Hill (A),0.0,
2020-01-29,Inner West (A),0.0,
2020-01-29,Ku-ring-gai (A),0.14285714285714285,
2020-01-29,Lane Cove (A),0.0,
2020-01-29,Liverpool (C),0.0,
2020-01-29,Mosman (A),0.0,
2020-01-29,North Sydney (A),0.0,
2020-01-29,Northern Beaches (A),0.0,
2020-01-29,Parramatta (C),0.14285714285714285,
2020-01-29,Penrith (C),0.0,
2020-01-29,Randwick (C),0.14285714285714285,
2020-01-29,Ryde (C),0.0,
2020-01-29,Strathfield (A),0.0,
2020-01-29,Sydney (C),0.0,
2020-01-29,The Hills Shire (A),0.0,
2020-01-29,Waverley (A),0.0,
2020-01-29,Willoughby (C),0.0,
2020-01-29,Woollahra (A),0.0,
2020-01-29,all,0.5714285714285714,
2020-01-29,highSE,0.14285714285714285,
2020-01-29,lowSE,0.14285714285714285,
2020-01-29,midSE,0.2857142857142857,
2020-01-30,Bayside (A),0.0,
2020-01-30,Blacktown (C),0.0,
2020-01-30,Burwood (A),0.14285714285714285,
2020-01-30,Camden (A),0.0,
2020-01-30,Canada Bay (A),0.0,
2020-01-30,Canterbury-Bankstown (A),0.0,
2020-01-30,Central Coast (C) (NSW),0.0,
2020-01-30,Cumberland (A),0.0,
2020-01-30,Fairfield (C),0.0,
2020-01-30,Georges River (A),0.0,
2020-01-30,Hawkesbury (C),0.0,
2020-01-30,Hornsby (A),0.0,
2020-01-30,Hunters Hill (A),0.0,
2020-01-30,Inner West (A),0.0,
2020-01-30,Ku-ring-gai (A),0.14285714285714285,
2020-01-30,Lane Cove (A),0.0,
2020-01-30,Liverpool (C),0.0,
2020-01-30,Mosman (A),0.0,
2020-01-30,North Sydney (A),0.0,
2020-01-30,Northern Beaches (A),0.0,
2020-01-30,Parramatta (C),0.14285714285714285,
2020-01-30,Penrith (C),0.0,
2020-01-30,Randwick (C),0.14285714285714285,
2020-01-30,Ryde (C),0.0,
2020-01-30,Strathfield (A),0.0,
2020-01-30,Sydney (C),0.0,
2020-01-30,The Hills Shire (A),0.0,
2020-01-30,Waverley (A),0.0,
2020-01-30,Willoughby (C),0.0,
2020-01-30,Woollahra (A),0.0,
2020-01-30,all,0.5714285714285714,
2020-01-30,highSE,0.14285714285714285,
2020-01-30,lowSE,0.14285714285714285,
2020-01-30,midSE,0.2857142857142857,
2020-01-31,Bayside (A),0.0,
2020-01-31,Blacktown (C),0.0,
2020-01-31,Burwood (A),0.14285714285714285,
2020-01-31,Camden (A),0.0,
2020-01-31,Canada Bay (A),0.0,
2020-01-31,Canterbury-Bankstown (A),0.0,
2020-01-31,Central Coast (C) (NSW),0.0,
2020-01-31,Cumberland (A),0.0,
2020-01-31,Fairfield (C),0.0,
2020-01-31,Georges River (A),0.0,
2020-01-31,Hawkesbury (C),0.0,
2020-01-31,Hornsby (A),0.0,
2020-01-31,Hunters Hill (A),0.0,
2020-01-31,Inner West (A),0.0,
2020-01-31,Ku-ring-gai (A),0.14285714285714285,
2020-01-31,Lane Cove (A),0.0,
2020-01-31,Liverpool (C),0.0,
2020-01-31,Mosman (A),0.0,
2020-01-31,North Sydney (A),0.0,
2020-01-31,Northern Beaches (A),0.0,
2020-01-31,Parramatta (C),0.14285714285714285,
2020-01-31,Penrith (C),0.0,
2020-01-31,Randwick (C),0.14285714285714285,
2020-01-31,Ryde (C),0.0,
2020-01-31,Strathfield (A),0.0,
2020-01-31,Sydney (C),0.0,
2020-01-31,The Hills Shire (A),0.0,
2020-01-31,Waverley (A),0.0,
2020-01-31,Willoughby (C),0.0,
2020-01-31,Woollahra (A),0.0,
2020-01-31,all,0.5714285714285714,
2020-01-31,highSE,0.14285714285714285,
2020-01-31,lowSE,0.14285714285714285,
2020-01-31,midSE,0.2857142857142857,
2020-02-01,Bayside (A),0.0,
2020-02-01,Blacktown (C),0.0,
2020-02-01,Burwood (A),0.0,
2020-02-01,Camden (A),0.0,
2020-02-01,Canada Bay (A),0.0,
2020-02-01,Canterbury-Bankstown (A),0.0,
2020-02-01,Central Coast (C) (NSW),0.0,
2020-02-01,Cumberland (A),0.0,
2020-02-01,Fairfield (C),0.0,
2020-02-01,Georges River (A),0.0,
2020-02-01,Hawkesbury (C),0.0,
2020-02-01,Hornsby (A),0.0,
2020-02-01,Hunters Hill (A),0.0,
2020-02-01,Inner West (A),0.0,
2020-02-01,Ku-ring-gai (A),0.0,
2020-02-01,Lane Cove (A),0.0,
2020-02-01,Liverpool (C),0.0,
2020-02-01,Mosman (A),0.0,
2020-02-01,North Sydney (A),0.0,
2020-02-01,Northern Beaches (A),0.0,
2020-02-01,Parramatta (C),0.0,
2020-02-01,Penrith (C),0.0,
2020-02-01,Randwick (C),0.14285714285714285,
2020-02-01,Ryde (C),0.0,
2020-02-01,Strathfield (A),0.0,
2020-02-01,Sydney (C),0.0,
2020-02-01,The Hills Shire (A),0.0,
2020-02-01,Waverley (A),0.0,
2020-02-01,Willoughby (C),0.0,
2020-02-01,Woollahra (A),0.0,
2020-02-01,all,0.14285714285714285,
2020-02-01,highSE,0.0,
2020-02-01,lowSE,0.0,
2020-02-01,midSE,0.14285714285714285,
2020-02-02,Bayside (A),0.0,
2020-02-02,Blacktown (C),0.0,
2020-02-02,Burwood (A),0.0,
2020-02-02,Camden (A),0.0,
2020-02-02,Canada Bay (A),0.0,
2020-02-02,Canterbury-Bankstown (A),0.0,
2020-02-02,Central Coast (C) (NSW),0.0,
2020-02-02,Cumberland (A),0.0,
2020-02-02,Fairfield (C),0.0,
2020-02-02,Georges River (A),0.0,
2020-02-02,Hawkesbury (C),0.0,
2020-02-02,Hornsby (A),0.0,
2020-02-02,Hunters Hill (A),0.0,
2020-02-02,Inner West (A),0.0,
2020-02-02,Ku-ring-gai (A),0.0,
2020-02-02,Lane Cove (A),0.0,
2020-02-02,Liverpool (C),0.0,
2020-02-02,Mosman (A),0.0,
2020-02-02,North Sydney (A),0.0,
2020-02-02,Northern Beaches (A),0.0,
2020-02-02,Parramatta (C),0.0,
2020-02-02,Penrith (C),0.0,
2020-02-02,Randwick (C),0.14285714285714285,
2020-02-02,Ryde (C),0.0,
2020-02-02,Strathfield (A),0.0,
2020-02-02,Sydney (C),0.0,
2020-02-02,The Hills Shire (A),0.0,
2020-02-02,Waverley (A),0.0,
2020-02-02,Willoughby (C),0.0,
2020-02-02,Woollahra (A),0.0,
2020-02-02,all,0.14285714285714285,
2020-02-02,highSE,0.0,
2020-02-02,lowSE,0.0,
2020-02-02,midSE,0.14285714285714285,
2020-02-03,Bayside (A),0.0,
2020-02-03,Blacktown (C),0.0,
2020-02-03,Burwood (A),0.0,
2020-02-03,Camden (A),0.0,
2020-02-03,Canada Bay (A),0.0,
2020-02-03,Canterbury-Bankstown (A),0.0,
2020-02-03,Central Coast (C) (NSW),0.0,
2020-02-03,Cumberland (A),0.0,
2020-02-03,Fairfield (C),0.0,
2020-02-03,Georges River (A),0.0,
2020-02-03,Hawkesbury (C),0.0,
2020-02-03,Hornsby (A),0.0,
2020-02-03,Hunters Hill (A),0.0,
2020-02-03,Inner West (A),0.0,
2020-02-03,Ku-ring-gai (A),0.0,
2020-02-03,Lane Cove (A),0.0,
2020-02-03,Liverpool (C),0.0,
2020-02-03,Mosman (A),0.0,
2020-02-03,North Sydney (A),0.0,
2020-02-03,Northern Beaches (A),0.0,
2020-02-03,Parramatta (C),0.0,
2020-02-03,Penrith (C),0.0,
2020-02-03,Randwick (C),0.0,
2020-02-03,Ryde (C),0.0,
2020-02-03,Strathfield (A),0.0,
2020-02-03,Sydney (C),0.0,
2020-02-03,The Hills Shire (A),0.0,
2020-02-03,Waverley (A),0.0,
2020-02-03,Willoughby (C),0.0,
2020-02-03,Woollahra (A),0.0,
2020-02-03,all,0.0,
2020-02-03,highSE,0.0,
2020-02-03,lowSE,0.0,
2020-02-03,midSE,0.0,
2020-02-04,Bayside (A),0.0,
2020-02-04,Blacktown (C),0.0,
2020-02-04,Burwood (A),0.0,
2020-02-04,Camden (A),0.0,
2020-02-04,Canada Bay (A),0.0,
2020-02-04,Canterbury-Bankstown (A),0.0,
2020-02-04,Central Coast (C) (NSW),0.0,
2020-02-04,Cumberland (A),0.0,
2020-02-04,Fairfield (C),0.0,
2020-02-04,Georges River (A),0.0,
2020-02-04,Hawkesbury (C),0.0,
2020-02-04,Hornsby (A),0.0,
2020-02-04,Hunters Hill (A),0.0,
2020-02-04,Inner West (A),0.0,
2020-02-04,Ku-ring-gai (A),0.0,
2020-02-04,Lane Cove (A),0.0,
2020-02-04,Liverpool (C),0.0,
2020-02-04,Mosman (A),0.0,
2020-02-04,North Sydney (A),0.0,
2020-02-04,Northern Beaches (A),0.0,
2020-02-04,Parramatta (C),0.0,
2020-02-04,Penrith (C),0.0,
2020-02-04,Randwick (C),0.0,
2020-02-04,Ryde (C),0.0,
2020-02-04,Strathfield (A),0.0,
2020-02-04,Sydney (C),0.0,
2020-02-04,The Hills Shire (A),0.0,
2020-02-04,Waverley (A),0.0,
2020-02-04,Willoughby (C),0.0,
2020-02-04,Woollahra (A),0.0,
2020-02-04,all,0.0,
2020-02-04,highSE,0.0,
2020-02-04,lowSE,0.0,
2020-02-04,midSE,0.0,
2020-02-05,Bayside (A),0.0,
2020-02-05,Blacktown (C),0.0,
2020-02-05,Burwood (A),0.0,
2020-02-05,Camden (A),0.0,
2020-02-05,Canada Bay (A),0.0,
2020-02-05,Canterbury-Bankstown (A),0.0,
2020-02-05,Central Coast (C) (NSW),0.0,
2020-02-05,Cumberland (A),0.0,
2020-02-05,Fairfield (C),0.0,
2020-02-05,Georges River (A),0.0,
2020-02-05,Hawkesbury (C),0.0,
2020-02-05,Hornsby (A),0.0,
2020-02-05,Hunters Hill (A),0.0,
2020-02-05,Inner West (A),0.0,
2020-02-05,Ku-ring-gai (A),0.0,
2020-02-05,Lane Cove (A),0.0,
2020-02-05,Liverpool (C),0.0,
2020-02-05,Mosman (A),0.0,
2020-02-05,North Sydney (A),0.0,
2020-02-05,Northern Beaches (A),0.0,
2020-02-05,Parramatta (C),0.0,
2020-02-05,Penrith (C),0.0,
2020-02-05,Randwick (C),0.0,
2020-02-05,Ryde (C),0.0,
2020-02-05,Strathfield (A),0.0,
2020-02-05,Sydney (C),0.0,
2020-02-05,The Hills Shire (A),0.0,
2020-02-05,Waverley (A),0.0,
2020-02-05,Willoughby (C),0.0,
2020-02-05,Woollahra (A),0.0,
2020-02-05,all,0.0,
2020-02-05,highSE,0.0,
2020-02-05,lowSE,0.0,
2020-02-05,midSE,0.0,
2020-02-06,Bayside (A),0.0,
2020-02-06,Blacktown (C),0.0,
2020-02-06,Burwood (A),0.0,
2020-02-06,Camden (A),0.0,
2020-02-06,Canada Bay (A),0.0,
2020-02-06,Canterbury-Bankstown (A),0.0,
2020-02-06,Central Coast (C) (NSW),0.0,
2020-02-06,Cumberland (A),0.0,
2020-02-06,Fairfield (C),0.0,
2020-02-06,Georges River (A),0.0,
2020-02-06,Hawkesbury (C),0.0,
2020-02-06,Hornsby (A),0.0,
2020-02-06,Hunters Hill (A),0.0,
2020-02-06,Inner West (A),0.0,
2020-02-06,Ku-ring-gai (A),0.0,
2020-02-06,Lane Cove (A),0.0,
2020-02-06,Liverpool (C),0.0,
2020-02-06,Mosman (A),0.0,
2020-02-06,North Sydney (A),0.0,
2020-02-06,Northern Beaches (A),0.0,
2020-02-06,Parramatta (C),0.0,
2020-02-06,Penrith (C),0.0,
2020-02-06,Randwick (C),0.0,
2020-02-06,Ryde (C),0.0,
2020-02-06,Strathfield (A),0.0,
2020-02-06,Sydney (C),0.0,
2020-02-06,The Hills Shire (A),0.0,
2020-02-06,Waverley (A),0.0,
2020-02-06,Willoughby (C),0.0,
2020-02-06,Woollahra (A),0.0,
2020-02-06,all,0.0,
2020-02-06,highSE,0.0,
2020-02-06,lowSE,0.0,
2020-02-06,midSE,0.0,
2020-02-07,Bayside (A),0.0,
2020-02-07,Blacktown (C),0.0,
2020-02-07,Burwood (A),0.0,
2020-02-07,Camden (A),0.0,
2020-02-07,Canada Bay (A),0.0,
2020-02-07,Canterbury-Bankstown (A),0.0,
2020-02-07,Central Coast (C) (NSW),0.0,
2020-02-07,Cumberland (A),0.0,
2020-02-07,Fairfield (C),0.0,
2020-02-07,Georges River (A),0.0,
2020-02-07,Hawkesbury (C),0.0,
2020-02-07,Hornsby (A),0.0,
2020-02-07,Hunters Hill (A),0.0,
2020-02-07,Inner West (A),0.0,
2020-02-07,Ku-ring-gai (A),0.0,
2020-02-07,Lane Cove (A),0.0,
2020-02-07,Liverpool (C),0.0,
2020-02-07,Mosman (A),0.0,
2020-02-07,North Sydney (A),0.0,
2020-02-07,Northern Beaches (A),0.0,
2020-02-07,Parramatta (C),0.0,
2020-02-07,Penrith (C),0.0,
2020-02-07,Randwick (C),0.0,
2020-02-07,Ryde (C),0.0,
2020-02-07,Strathfield (A),0.0,
2020-02-07,Sydney (C),0.0,
2020-02-07,The Hills Shire (A),0.0,
2020-02-07,Waverley (A),0.0,
2020-02-07,Willoughby (C),0.0,
2020-02-07,Woollahra (A),0.0,
2020-02-07,all,0.0,
2020-02-07,highSE,0.0,
2020-02-07,lowSE,0.0,
2020-02-07,midSE,0.0,
2020-02-08,Bayside (A),0.0,
2020-02-08,Blacktown (C),0.0,
2020-02-08,Burwood (A),0.0,
2020-02-08,Camden (A),0.0,
2020-02-08,Canada Bay (A),0.0,
2020-02-08,Canterbury-Bankstown (A),0.0,
2020-02-08,Central Coast (C) (NSW),0.0,
2020-02-08,Cumberland (A),0.0,
2020-02-08,Fairfield (C),0.0,
2020-02-08,Georges River (A),0.0,
2020-02-08,Hawkesbury (C),0.0,
2020-02-08,Hornsby (A),0.0,
2020-02-08,Hunters Hill (A),0.0,
2020-02-08,Inner West (A),0.0,
2020-02-08,Ku-ring-gai (A),0.0,
2020-02-08,Lane Cove (A),0.0,
2020-02-08,Liverpool (C),0.0,
2020-02-08,Mosman (A),0.0,
2020-02-08,North Sydney (A),0.0,
2020-02-08,Northern Beaches (A),0.0,
2020-02-08,Parramatta (C),0.0,
2020-02-08,Penrith (C),0.0,
2020-02-08,Randwick (C),0.0,
2020-02-08,Ryde (C),0.0,
2020-02-08,Strathfield (A),0.0,
2020-02-08,Sydney (C),0.0,
2020-02-08,The Hills Shire (A),0.0,
2020-02-08,Waverley (A),0.0,
2020-02-08,Willoughby (C),0.0,
2020-02-08,Woollahra (A),0.0,
2020-02-08,all,0.0,
2020-02-08,highSE,0.0,
2020-02-08,lowSE,0.0,
2020-02-08,midSE,0.0,
2020-02-09,Bayside (A),0.0,
2020-02-09,Blacktown (C),0.0,
2020-02-09,Burwood (A),0.0,
2020-02-09,Camden (A),0.0,
2020-02-09,Canada Bay (A),0.0,
2020-02-09,Canterbury-Bankstown (A),0.0,
2020-02-09,Central Coast (C) (NSW),0.0,
2020-02-09,Cumberland (A),0.0,
2020-02-09,Fairfield (C),0.0,
2020-02-09,Georges River (A),0.0,
2020-02-09,Hawkesbury (C),0.0,
2020-02-09,Hornsby (A),0.0,
2020-02-09,Hunters Hill (A),0.0,
2020-02-09,Inner West (A),0.0,
2020-02-09,Ku-ring-gai (A),0.0,
2020-02-09,Lane Cove (A),0.0,
2020-02-09,Liverpool (C),0.0,
2020-02-09,Mosman (A),0.0,
2020-02-09,North Sydney (A),0.0,
2020-02-09,Northern Beaches (A),0.0,
2020-02-09,Parramatta (C),0.0,
2020-02-09,Penrith (C),0.0,
2020-02-09,Randwick (C),0.0,
2020-02-09,Ryde (C),0.0,
2020-02-09,Strathfield (A),0.0,
2020-02-09,Sydney (C),0.0,
2020-02-09,The Hills Shire (A),0.0,
2020-02-09,Waverley (A),0.0,
2020-02-09,Willoughby (C),0.0,
2020-02-09,Woollahra (A),0.0,
2020-02-09,all,0.0,
2020-02-09,highSE,0.0,
2020-02-09,lowSE,0.0,
2020-02-09,midSE,0.0,
2020-02-10,Bayside (A),0.0,
2020-02-10,Blacktown (C),0.0,
2020-02-10,Burwood (A),0.0,
2020-02-10,Camden (A),0.0,
2020-02-10,Canada Bay (A),0.0,
2020-02-10,Canterbury-Bankstown (A),0.0,
2020-02-10,Central Coast (C) (NSW),0.0,
2020-02-10,Cumberland (A),0.0,
2020-02-10,Fairfield (C),0.0,
2020-02-10,Georges River (A),0.0,
2020-02-10,Hawkesbury (C),0.0,
2020-02-10,Hornsby (A),0.0,
2020-02-10,Hunters Hill (A),0.0,
2020-02-10,Inner West (A),0.0,
2020-02-10,Ku-ring-gai (A),0.0,
2020-02-10,Lane Cove (A),0.0,
2020-02-10,Liverpool (C),0.0,
2020-02-10,Mosman (A),0.0,
2020-02-10,North Sydney (A),0.0,
2020-02-10,Northern Beaches (A),0.0,
2020-02-10,Parramatta (C),0.0,
2020-02-10,Penrith (C),0.0,
2020-02-10,Randwick (C),0.0,
2020-02-10,Ryde (C),0.0,
2020-02-10,Strathfield (A),0.0,
2020-02-10,Sydney (C),0.0,
2020-02-10,The Hills Shire (A),0.0,
2020-02-10,Waverley (A),0.0,
2020-02-10,Willoughby (C),0.0,
2020-02-10,Woollahra (A),0.0,
2020-02-10,all,0.0,
2020-02-10,highSE,0.0,
2020-02-10,lowSE,0.0,
2020-02-10,midSE,0.0,
2020-02-11,Bayside (A),0.0,
2020-02-11,Blacktown (C),0.0,
2020-02-11,Burwood (A),0.0,
2020-02-11,Camden (A),0.0,
2020-02-11,Canada Bay (A),0.0,
2020-02-11,Canterbury-Bankstown (A),0.0,
2020-02-11,Central Coast (C) (NSW),0.0,
2020-02-11,Cumberland (A),0.0,
2020-02-11,Fairfield (C),0.0,
2020-02-11,Georges River (A),0.0,
2020-02-11,Hawkesbury (C),0.0,
2020-02-11,Hornsby (A),0.0,
2020-02-11,Hunters Hill (A),0.0,
2020-02-11,Inner West (A),0.0,
2020-02-11,Ku-ring-gai (A),0.0,
2020-02-11,Lane Cove (A),0.0,
2020-02-11,Liverpool (C),0.0,
2020-02-11,Mosman (A),0.0,
2020-02-11,North Sydney (A),0.0,
2020-02-11,Northern Beaches (A),0.0,
2020-02-11,Parramatta (C),0.0,
2020-02-11,Penrith (C),0.0,
2020-02-11,Randwick (C),0.0,
2020-02-11,Ryde (C),0.0,
2020-02-11,Strathfield (A),0.0,
2020-02-11,Sydney (C),0.0,
2020-02-11,The Hills Shire (A),0.0,
2020-02-11,Waverley (A),0.0,
2020-02-11,Willoughby (C),0.0,
2020-02-11,Woollahra (A),0.0,
2020-02-11,all,0.0,
2020-02-11,highSE,0.0,
2020-02-11,lowSE,0.0,
2020-02-11,midSE,0.0,
2020-02-12,Bayside (A),0.0,
2020-02-12,Blacktown (C),0.0,
2020-02-12,Burwood (A),0.0,
2020-02-12,Camden (A),0.0,
2020-02-12,Canada Bay (A),0.0,
2020-02-12,Canterbury-Bankstown (A),0.0,
2020-02-12,Central Coast (C) (NSW),0.0,
2020-02-12,Cumberland (A),0.0,
2020-02-12,Fairfield (C),0.0,
2020-02-12,Georges River (A),0.0,
2020-02-12,Hawkesbury (C),0.0,
2020-02-12,Hornsby (A),0.0,
2020-02-12,Hunters Hill (A),0.0,
2020-02-12,Inner West (A),0.0,
2020-02-12,Ku-ring-gai (A),0.0,
2020-02-12,Lane Cove (A),0.0,
2020-02-12,Liverpool (C),0.0,
2020-02-12,Mosman (A),0.0,
2020-02-12,North Sydney (A),0.0,
2020-02-12,Northern Beaches (A),0.0,
2020-02-12,Parramatta (C),0.0,
2020-02-12,Penrith (C),0.0,
2020-02-12,Randwick (C),0.0,
2020-02-12,Ryde (C),0.0,
2020-02-12,Strathfield (A),0.0,
2020-02-12,Sydney (C),0.0,
2020-02-12,The Hills Shire (A),0.0,
2020-02-12,Waverley (A),0.0,
2020-02-12,Willoughby (C),0.0,
2020-02-12,Woollahra (A),0.0,
2020-02-12,all,0.0,
2020-02-12,highSE,0.0,
2020-02-12,lowSE,0.0,
2020-02-12,midSE,0.0,
2020-02-13,Bayside (A),0.0,
2020-02-13,Blacktown (C),0.0,
2020-02-13,Burwood (A),0.0,
2020-02-13,Camden (A),0.0,
2020-02-13,Canada Bay (A),0.0,
2020-02-13,Canterbury-Bankstown (A),0.0,
2020-02-13,Central Coast (C) (NSW),0.0,
2020-02-13,Cumberland (A),0.0,
2020-02-13,Fairfield (C),0.0,
2020-02-13,Georges River (A),0.0,
2020-02-13,Hawkesbury (C),0.0,
2020-02-13,Hornsby (A),0.0,
2020-02-13,Hunters Hill (A),0.0,
2020-02-13,Inner West (A),0.0,
2020-02-13,Ku-ring-gai (A),0.0,
2020-02-13,Lane Cove (A),0.0,
